X,Y,OBJECTID,DBH,AREA,PLDATE,TREECLASS,CULTIVAR,ADDRESS,STREET,SIDE,ONSTR,LATITUDE,LONGITUDE,SPName
-76.5018975696428,42.4628831366486,6550,12,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4628746411,-76.5018952037,Green Hawthorn
-76.5019210926895,42.462705816042,6551,28,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4626973203,-76.5019187274,Sugar Maple
-76.502017289188,42.4628321121806,6552,42,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4628236166,-76.5020149228,London Planetree
-76.5020000572382,42.4625840889725,6553,16,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4625755937,-76.5019976918,White Spruce
-76.5020103528288,42.46246439912,6554,2,NORTH SIDE,Spring 2020,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4624559038,-76.5020079865,Bur Oak
-76.5019178629852,42.4623381056004,6555,46,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4623296101,-76.5019154977,Bur Oak
-76.5022880651338,42.4626539385024,6556,25,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VI,Front,STEWART PARK VI,42.4626454426,-76.5022856992,Skyline Honeylocust
-76.502151109676,42.462522124659,6557,25,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4625136295,-76.5021487435,Norway Spruce
-76.5020364374348,42.4623546542636,6558,27,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4623461588,-76.5020340711,Sugar Maple
-76.5022439779241,42.4623548012718,6559,44,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4623463058,-76.502241612,Silver Maple
-76.5025254635876,42.4624922042567,6560,41,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.462483709,-76.5025230981,London Planetree
-76.5023885645358,42.462316486289,6561,44,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4623079907,-76.5023861988,Northern White Cedar
-76.5027517226854,42.4623469270888,6562,16,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4623384316,-76.5027493564,Cornelian Cherry
-76.5026184025021,42.462269998934,6563,38,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4622615033,-76.502616036,Green Ash
-76.5029370793338,42.462305895984,6564,17,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4622974004,-76.5029347133,Cornelian Cherry
-76.502822331562,42.4621960520816,6565,49,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4621875563,-76.5028199654,White Mulberry
-76.5026520214113,42.4620642153936,6566,56,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VI,Front,STEWART PARK VI,42.4620557203,-76.5026496549,Silver Maple
-76.5043000709729,42.4619025677,6567,3,NORTH SIDE,Spring 2012,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4618940721,-76.5042977045,Black Gum
-76.5042386160692,42.4617497514794,6568,10,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4617412559,-76.5042362499,Norway Maple
-76.5040758477374,42.4615136468927,6569,27,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4615051517,-76.5040734813,Green Ash
-76.5040202399602,42.4615273288516,6570,25,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4615188337,-76.5040178734,Green Ash
-76.5038125910804,42.4616149956857,6571,28,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4616065007,-76.5038102242,Green Ash
-76.5036865846173,42.4616149082004,6572,34,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4616064132,-76.5036842187,Green Ash
-76.5036494616204,42.4616642759184,6573,24,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.461655781,-76.5036470956,Green Ash
-76.5036160654932,42.4616971817099,6574,0,NORTH SIDE,N/A,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4616886869,-76.5036136995,No Tree Wanted
-76.5034759050537,42.4617848003164,6575,24,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4617763051,-76.503473539,Sargent Cherry
-76.5034746638162,42.4617272403025,6576,37,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4617187454,-76.5034722979,Yew
-76.5035940242292,42.4615434976538,6577,32,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4615350025,-76.5035916582,Green Ash
-76.5037349055985,42.4615024343048,6578,28,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4614939391,-76.5037325398,Green Ash
-76.5038573307391,42.4614037322134,6579,35,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4613952369,-76.5038549639,Stump Stump
-76.5033754590918,42.4614719992054,6580,21,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4614635039,-76.5033730927,Cornelian Cherry
-76.503497803342,42.4614364113842,6581,13,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4614279161,-76.5034954371,Cornelian Cherry
-76.5036275421,42.4614145489965,6582,11,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4614060536,-76.5036251761,Winged Euonymus
-76.5036387924104,42.4613102816078,6583,15,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4613017861,-76.5036364264,Winged Euonymus
-76.5035168457995,42.4610330433142,6584,12,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610245482,-76.5035144796,Yew
-76.5036279110193,42.4611236753907,6585,31,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611151804,-76.503625545,American Basswood
-76.5036650197983,42.4610852840036,6586,14,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.461076789,-76.5036626539,Green Ash
-76.5036983390747,42.4611127480029,6587,6,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.461104253,-76.5036959732,Northern White Cedar
-76.503691020955,42.4610386526332,6588,6,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610301575,-76.5036886551,Winged Euonymus
-76.5036688371169,42.4609974759476,6589,27,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4609889807,-76.5036664712,Green Ash
-76.5038650932589,42.4611265841553,6590,17,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611180892,-76.5038627265,Crabapple
-76.5038355840463,42.4610168003074,6591,14,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610083051,-76.5038332172,Crabapple
-76.5038320307867,42.4608960581163,6592,18,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4608875627,-76.503829664,Crabapple
-76.5036659635479,42.4605642983804,6593,15,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4605558038,-76.5036635976,Yew
-76.5034543285775,42.4606515710842,6594,24,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VII,Front,STEWART PARK VII,42.4606430761,-76.5034519623,Skyline Honeylocust
-76.5034912837886,42.4607339193758,6595,22,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4607254246,-76.5034889176,Female Ginkgo
-76.503506003159,42.4608162521711,6596,25,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VII,Front,STEWART PARK VII,42.4608077575,-76.503503637,Skyline Honeylocust
-76.503357931197,42.4606844328856,6597,27,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.460675938,-76.5033555648,Female Ginkgo
-76.5033763598591,42.4607640242014,6598,28,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4607555295,-76.5033739935,Female Ginkgo
-76.503394792057,42.4608408723311,6599,22,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VII,Front,STEWART PARK VII,42.4608323768,-76.5033924257,Skyline Honeylocust
-76.5034265902813,42.4610134837462,6600,24,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610049883,-76.5034242244,Japanese Zelkova
-76.5034351707095,42.4611454938829,6601,26,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611369989,-76.5034328044,Japanese Zelkova
-76.5031355605703,42.4606925097747,6602,18,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4606840149,-76.503133195,Eastern White Pine
-76.5029909360533,42.4607637547021,6603,34,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4607552599,-76.5029885702,Northern White Cedar
-76.502953827053,42.460802145873,6604,30,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4607936512,-76.5029514612,Northern White Cedar
-76.5029162755716,42.4611862922894,6605,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611777974,-76.5029139096,Dwarf Alberta Spruce
-76.5028717683021,42.461213701902,6606,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4612052071,-76.5028694023,Dwarf Alberta Spruce
-76.502940830846,42.4611440841019,6607,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611355887,-76.5029384651,Dwarf Alberta Spruce
-76.5029155624589,42.461106950112,6608,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610984547,-76.5029131962,Dwarf Alberta Spruce
-76.5028467593184,42.461094604757,6609,2,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610861092,-76.5028443932,Dwarf Alberta Spruce
-76.5028045480174,42.4611103571975,6610,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611018625,-76.5028021824,Dwarf Alberta Spruce
-76.5027930113205,42.4611543129646,6611,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611458181,-76.502790645,Dwarf Alberta Spruce
-76.502817259554,42.4611857321227,6612,5,NORTH SIDE,UNKNOWN,Park,CONICA,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611772374,-76.5028148935,Dwarf Alberta Spruce
-76.5028382512915,42.4611576452069,6613,4,NORTH SIDE, ,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611491504,-76.502835885,Sweet Mountain Pine
-76.5028644616866,42.4611313742351,6614,4,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611228792,-76.5028620956,Juniper
-76.5026089727186,42.460955573176,6615,42,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4609470779,-76.5026066063,Pin Oak
-76.5025016734748,42.4610588454795,6616,20,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4610503505,-76.502499307,Northern White Cedar
-76.5024276666082,42.461116302007,6617,35,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4611078073,-76.5024253003,Northern White Cedar
-76.5020378609405,42.4612542747755,6618,36,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.46124578,-76.5020354947,Pin Oak
-76.5019303106371,42.4613118251231,6619,26,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4613033295,-76.5019279454,Pin Oak
-76.5019746917105,42.4613832028293,6620,16,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VII,Front,STEWART PARK VII,42.4613747074,-76.5019723254,Skyline Honeylocust
-76.5022377662183,42.4614245505188,6621,15,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4614160551,-76.5022354003,Northern White Cedar
-76.5025561951689,42.461649790281,6622,25,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4616412953,-76.5025538298,Crabapple
-76.5026858302633,42.4617102514176,6623,21,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4617017566,-76.5026834639,Crabapple
-76.5028561922387,42.4618009268357,6624,19,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4617924313,-76.5028538261,Crabapple
-76.5030450954893,42.4618833818347,6625,0,NORTH SIDE, ,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4618748864,-76.5030427297,Planting Site Large
-76.5031562945681,42.4618697392477,6626,40,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4618612438,-76.503153929,Yew
-76.5050358078757,42.4614374722687,6627,42,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.461428977,-76.5050334406,Green Ash
-76.5049401417301,42.4616577592019,6628,4,NORTH SIDE,Spring 2017,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4616492638,-76.5049377752,Bur Oak
-76.5047687703622,42.4615991905337,6629,0,NORTH SIDE, ,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4615906956,-76.5047664038,Planting Site Large
-76.5046724374738,42.4615799158758,6630,30,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4615714209,-76.5046700708,Green Ash
-76.5044981987653,42.4616237015239,6631,20,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4616152066,-76.5044958318,Red Maple
-76.5043942849497,42.4617388824521,6632,35,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4617303868,-76.5043919178,Green Ash
-76.5042758801916,42.4615878753091,6633,36,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4615793803,-76.5042735141,Green Ash
-76.5046033141149,42.461269276409,6634,31,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4612607815,-76.5046009471,Green Ash
-76.5045012059874,42.4612686894646,6635,28,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4612601943,-76.5044988399,Green Ash
-76.5044424582003,42.461341203434,6636,29,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4613327081,-76.5044400918,Green Ash
-76.5040839830335,42.4609401379419,6637,21,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4609316426,-76.5040816166,Skyline Honeylocust
-76.5042027995244,42.4607618536177,6638,0,NORTH SIDE, ,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4607533589,-76.5042004333,Planting Site Large
-76.5040398365294,42.4606821625429,6639,25,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4606736677,-76.5040374701,Skyline Honeylocust
-76.5039396640903,42.4607699039179,6640,33,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4607614092,-76.5039372974,Norway Maple
-76.5039028261916,42.4605942569676,6641,24,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4605857619,-76.5039004595,Skyline Honeylocust
-76.504673718615,42.4605563713795,6642,21,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4605478763,-76.504671352,Japanese Tree Lilac
-76.5047513622219,42.4607018611322,6643,23,NORTH SIDE,UNKNOWN,Park,INERMIS SKYLINE,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4606933663,-76.5047489957,Skyline Honeylocust
-76.5047289787394,42.4608198414313,6644,38,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4608113468,-76.5047266122,Green Ash
-76.5048422263091,42.4609253232189,6645,23,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4609168286,-76.5048398592,Green Ash
-76.5046658532512,42.460918586077,6646,29,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VIII,Front,STEWART PARK VIII,42.4609100908,-76.5046634866,Green Ash
-76.5038268250331,42.462081500786,6647,33,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4620730058,-76.5038244581,Green Ash
-76.5036239249639,42.4618908737921,6648,14,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4618823785,-76.5036215581,Stump Stump
-76.5041311604089,42.4618653033428,6649,5,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4618568085,-76.504128794,Winged Euonymus
-76.5042028311744,42.4619340971944,6650,2,NORTH SIDE,Spring 2012,Park,UNASSIGNED,1,STEWART PARK VII,Front,STEWART PARK VII,42.4619256024,-76.5042004651,Black Gum
-76.5056138236397,42.4615393967618,6651,33,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4615309017,-76.5056114561,White Willow
-76.5057150450948,42.4615199083447,6652,33,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4615114135,-76.5057126781,White Willow
-76.5058178686613,42.4613666576067,6653,0,NORTH SIDE, ,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4613581623,-76.5058155015,No Planting Site Utility
-76.5058347922882,42.4614625490546,6654,2,NORTH SIDE,Fall 2022,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4614540539,-76.5058324258,White Willow
-76.5059289783506,42.461424358465,6655,42,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4614158632,-76.5059266114,White Willow
-76.5060992898246,42.4613782551487,6656,40,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4613697599,-76.5060969225,White Willow
-76.5063405265977,42.4612791982558,6657,53,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4612707037,-76.5063381591,White Willow
-76.5064258019313,42.4612490705722,6658,41,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4612405759,-76.5064234346,White Willow
-76.5065787564878,42.4612054036845,6659,43,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4611969091,-76.5065763897,Planting Site Large
-76.506778017131,42.4611313107096,6660,41,NORTH SIDE,UNKNOWN,Park,TRISTIS,1,STEWART PARK IX,Front,STEWART PARK IX,42.4611228159,-76.5067756504,White Willow
-76.5067708357873,42.4609419640704,6661,33,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4609334689,-76.506768469,Eastern Cottonwood
-76.5068116218049,42.4609255267971,6662,50,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4609170316,-76.5068092551,Eastern Cottonwood
-76.5069190969136,42.4609255984946,6663,0,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4609171033,-76.5069167292,Planting Site Large
-76.5070006521637,42.4609064442404,6664,0,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.460897949,-76.5069982846,Planting Site Large
-76.5072092666625,42.4608782427352,6665,2,NORTH SIDE,Spring 2019,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4608697477,-76.5072068989,Sugar Maple
-76.5069671248129,42.4610491143135,6666,2,NORTH SIDE,SPRING 2016,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4610406193,-76.5069647572,White Willow
-76.5072600120371,42.4609560101871,6667,3,NORTH SIDE,SPRING 2016,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.460947515,-76.5072576449,White Willow
-76.5076418797907,42.4608327782692,6668,5,NORTH SIDE,Spring 2018,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4608242838,-76.5076395121,White Willow
-76.5077532179255,42.4607011356644,6669,0,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.460692641,-76.5077508504,Planting Site Large
-76.5080610490997,42.4605065081957,6670,11,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4604980132,-76.5080586809,Cornelian Cherry
-76.5081834023365,42.4604555474163,6671,21,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4604470528,-76.5081810351,American Hornbeam
-76.508502229641,42.4603641037401,6672,26,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4603556094,-76.5084998622,Norway Spruce
-76.5082523607736,42.4604369160821,6673,2,NORTH SIDE,Spring 2017,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4604284213,-76.5082499935,Allegheny Serviceberry
-76.5083483386523,42.4602334736734,6674,3,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4602249791,-76.5083459706,Common Lilac
-76.5085247789965,42.4601006862916,6675,10,NORTH SIDE,UNKNOWN,Park,UNASSIGNED,1,STEWART PARK IX,Front,STEWART PARK IX,42.4600921914,-76.5085224116,Northern White Cedar
-76.523879598313,42.4394164533524,6676,11,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.439407963,-76.5238772266,Common Pear
-76.5238092150217,42.4394081845419,6677,16,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4393996942,-76.5238068444,Common Pear
-76.5238092565756,42.4393642790408,6678,7,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4393557886,-76.5238068859,Crabapple
-76.5235238839446,42.4390118869859,6679,37,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4390033966,-76.5235215128,Butternut
-76.5233403159856,42.4387929008402,6680,28,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.438784411,-76.5233379448,Butternut
-76.5232510413065,42.4387990490059,6681,18,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4387905585,-76.5232486702,Shagbark Hickory
-76.5230316875383,42.4388447614824,6682,24,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.438836271,-76.5230293161,Paradise Apple
-76.5228605933759,42.4387725326135,6683,24,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4387640428,-76.5228582221,Paradise Apple
-76.5227489059598,42.4387784795008,6684,17,WEST HILL,N/A,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.438769989,-76.5227465357,Stump Stump
-76.5228653811015,42.4384993932003,6685,32,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4384909029,-76.5228630101,Butternut
-76.52309664383,42.4386124163009,6686,22,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.438603926,-76.5230942733,Paradise Apple
-76.5233173003936,42.4385545126012,6687,26,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4385460224,-76.523314929,Paradise Apple
-76.5231691120165,42.4385544349226,6688,20,WEST HILL,UNKNOWN,Park,UNASSIGNED,1,MCDANIELS PARK,Front,MCDANIELS PARK,42.4385459448,-76.5231667416,Paradise Apple
